data_coleta,data_checkin,data_checkout,noites,hospedes,produto_villa_referencia,unidade_villa_referencia,concorrente,canal,link,disponivel,preco_total_visivel_canal,preco_diaria_visivel_canal,taxas_inclusas,minimo_noites,observacoes,preco_diaria_motor_equivalente,status
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 3.462,00","R$ 494,57",SIM,"não informado","Rodada 12A. Âncora: Suíte Standard.","R$ 395,66",COLETADO_COM_SUCESSO
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.908,00","R$ 701,14",SIM,"não informado","Rodada 12A. Âncora: Suíte Loft Riviera.","R$ 560,91",COLETADO_COM_SUCESSO
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 5.097,00","R$ 728,14",SIM,"não informado","Rodada 12A. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 582,51",COLETADO_COM_SUCESSO
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.442,00 + R$ 120,00 taxas","R$ 366,00",NAO,"não informado","Rodada 12A. Âncora: Quarto Duplo Clássico. Taxa separada, já somada.","R$ 292,80",COLETADO_COM_SUCESSO
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 3.259,00","R$ 465,57",SIM,"não informado","Rodada 12A. Âncora: Quarto Duplo.","R$ 372,46",COLETADO_COM_SUCESSO
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12A. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.182,00 (10% off; original R$ 4.646,00)","R$ 597,43",SIM,"não informado","Rodada 12A (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 477,94",COLETADO_COM_SUCESSO
2026-07-29,2027-03-01,2027-03-08,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-03-01&checkout=2027-03-08&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 11.200,00","R$ 1.600,00",SIM,"não informado","Rodada 12A (teto de mercado). Âncora: Suíte Superior. Referência, não entra em nenhuma média. Sem aviso de escassez visível.","R$ 1.280,00",COLETADO_COM_SUCESSO
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12B (segunda quinzena de março). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.708,00","R$ 386,86",SIM,"não informado","Rodada 12B. Âncora: Apartamento Standard. Sem desconto ativo nesta rodada.","R$ 309,49",COLETADO_COM_SUCESSO
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 3.462,00","R$ 494,57",SIM,"não informado","Rodada 12B. Âncora: Suíte Standard.","R$ 395,66",COLETADO_COM_SUCESSO
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12B. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.950,00","R$ 707,14",SIM,"não informado","Rodada 12B. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 565,71",COLETADO_COM_SUCESSO
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12B. Âncora aprovada (Quarto Duplo Clássico) não aparecia entre as categorias disponíveis — provável esgotamento. Só Chalé Master, Quarto Duplo Básico e Suíte seguiam à venda, não usadas.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 3.259,00","R$ 465,57",SIM,"não informado","Rodada 12B. Âncora: Quarto Duplo.","R$ 372,46",COLETADO_COM_SUCESSO
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12B. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 4.182,00 (10% off; original R$ 4.646,00)","R$ 597,43",SIM,"não informado","Rodada 12B (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 477,94",COLETADO_COM_SUCESSO
2026-07-29,2027-03-15,2027-03-22,7,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-03-15&checkout=2027-03-22&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 11.400,00","R$ 1.628,57",SIM,"não informado","Rodada 12B (teto de mercado). Âncora: Suíte Superior. Referência, não entra em nenhuma média. Sem aviso de escassez visível.","R$ 1.302,86",COLETADO_COM_SUCESSO
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12C (pré-Páscoa, não inclui Páscoa). Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.710,00","R$ 427,50",SIM,"não informado","Rodada 12C. Âncora: Apartamento Standard. Sem desconto ativo nesta rodada.","R$ 342,00",COLETADO_COM_SUCESSO
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.978,00","R$ 494,50",SIM,"não informado","Rodada 12C. Âncora: Suíte Standard.","R$ 395,60",COLETADO_COM_SUCESSO
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12C. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.657,00","R$ 664,25",SIM,"não informado","Rodada 12C. Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (plano mais barato entre 2 opções da mesma categoria).","R$ 531,40",COLETADO_COM_SUCESSO
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.395,00 + R$ 120,00 taxas","R$ 378,75",NAO,"não informado","Rodada 12C. Âncora: Quarto Duplo Clássico. Taxa separada, já somada.","R$ 303,00",COLETADO_COM_SUCESSO
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.824,00","R$ 456,00",SIM,"não informado","Rodada 12C. Âncora: Quarto Duplo.","R$ 364,80",COLETADO_COM_SUCESSO
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 12C. Booking exibe: 'Não temos disponibilidade' para todas as categorias no período.",N/A,PRECISA_VALIDACAO_MANUAL
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.867,00 (8% off; original R$ 3.116,00)","R$ 716,75",SIM,"não informado","Rodada 12C (ampliada). Âncora: Quarto Duplo Deluxe com Banheira (plano de 2 adultos mais barato).","R$ 573,40",COLETADO_COM_SUCESSO
2026-07-29,2027-03-22,2027-03-26,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-03-22&checkout=2027-03-26&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 7.200,00","R$ 1.800,00",SIM,"não informado","Rodada 12C (teto de mercado). Âncora: Suíte Superior. Referência, não entra em nenhuma média. Sem aviso de escassez visível.","R$ 1.440,00",COLETADO_COM_SUCESSO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 13 (Páscoa, núcleo). Todas as 5 categorias exibiram 'Não disponível no nosso site para as suas datas', sem seção de datas alternativas nem aviso de esgotamento regional. Renildo alertou explicitamente que este concorrente pode abrir datas/tarifas mais perto da data — não usado como sinal forte de demanda.",N/A,DATAS_PODEM_NAO_ESTAR_ABERTAS
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.102,00","R$ 367,33",SIM,"não informado","Rodada 13 (Páscoa, núcleo). Âncora: Apartamento Standard (tarifa não-reembolsável mais barata das 2 exibidas). 'Temos só mais 2'.","R$ 293,87",COLETADO_COM_SUCESSO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.484,00","R$ 494,67",SIM,"não informado","Rodada 13 (Páscoa, núcleo). Âncora: Suíte Standard. Única tarifa exibida para 2 adultos.","R$ 395,73",COLETADO_COM_SUCESSO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 13 (Páscoa, núcleo). Todas as 3 categorias exibiram 'Não disponível no nosso site para as suas datas', sem seção de datas alternativas nem aviso regional. Sem evidência conclusiva de esgotamento real — não usado como sinal forte de demanda.",N/A,INDISPONIVEL_NAO_CONCLUSIVO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.166,00 (R$ 1.046,00 + R$ 120,00 em impostos e taxas)","R$ 388,67",NAO,"não informado","Rodada 13 (Páscoa, núcleo). Âncora: Quarto Duplo Clássico. Site mostra preço-base separado dos impostos/taxas — R$120 somado manualmente conforme regra já registrada na cesta. 'Temos só mais 1'.","R$ 310,93",COLETADO_COM_SUCESSO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.368,00","R$ 456,00",SIM,"não informado","Rodada 13 (Páscoa, núcleo). Âncora: Quarto Duplo (tarifa não-reembolsável mais barata das 2 exibidas). 'Temos só mais 1'.","R$ 364,80",COLETADO_COM_SUCESSO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.654,00","R$ 551,33",SIM,"não informado","Rodada 13 (Páscoa, núcleo). Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (tarifa não-reembolsável mais barata das 2 exibidas). 'Temos só mais 1'.","R$ 441,07",COLETADO_COM_SUCESSO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 13 (Páscoa, ampliada). Âncora Apartamento de 1 Quarto indisponível para 26-29/03, mas a própria página exibiu seção 'Datas alternativas' com preços reais para dias próximos (1-9 de abril, R$758 a R$3.168) — calendário comprovadamente aberto e funcionando. Esgotamento real confirmado para esta janela específica — usado como sinal forte de demanda.",N/A,ESGOTADO_CONFIRMADO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 13 (Páscoa, ampliada). Todas as 4 categorias indisponíveis. Página exibiu aviso explícito: 'Oferta limitada em Bombinhas nas suas datas: 5 cama e café (b&bs) como este já estão indisponíveis no nosso site' — sinal direto de esgotamento regional, usado como sinal forte de demanda.",N/A,ESGOTADO_CONFIRMADO
2026-07-29,2027-03-26,2027-03-29,3,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-03-26&checkout=2027-03-29&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 13 (Páscoa, teto de mercado). Todas as 9 categorias indisponíveis, sem datas alternativas nem aviso regional adicional nesta página. Referência apenas, não entra em nenhuma média — não usado como sinal forte de demanda.",N/A,INDISPONIVEL_NAO_CONCLUSIVO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 14A (Abril, semana, núcleo). Todas as 5 categorias indisponíveis, sem datas alternativas nem aviso regional. Mesmo padrão de rodadas anteriores para este concorrente — não usado como sinal forte de demanda.",N/A,DATAS_PODEM_NAO_ESTAR_ABERTAS
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 988,00","R$ 247,00",SIM,"não informado","Rodada 14A (Abril, semana, núcleo). Âncora: Apartamento Standard (tarifa não-reembolsável mais barata das 2 exibidas). 'Temos só mais 2'.","R$ 197,60",COLETADO_COM_SUCESSO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.978,00","R$ 494,50",SIM,"não informado","Rodada 14A (Abril, semana, núcleo). Âncora: Suíte Standard. Sem aviso de escassez.","R$ 395,60",COLETADO_COM_SUCESSO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.697,00","R$ 424,25",SIM,"não informado","Rodada 14A (Abril, semana, núcleo). Âncora: Suíte Loft Riviera. 'Temos só mais 6'.","R$ 339,40",COLETADO_COM_SUCESSO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada dos Ingleses,Booking,https://www.booking.com/hotel/br/pousada-dos-ingleses.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 1.515,00 (R$ 1.395,00 + R$ 120,00 em impostos e taxas)","R$ 378,75",NAO,"não informado","Rodada 14A (Abril, semana, núcleo). Âncora: Quarto Duplo Clássico. R$120 somado manualmente conforme regra já registrada. 'Temos só mais 1'.","R$ 303,00",COLETADO_COM_SUCESSO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Dom Capudi,Booking,https://www.booking.com/hotel/br/pousada-dom-capudi.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 14A (Abril, semana, núcleo). Todas as 7 categorias indisponíveis, sem datas alternativas nem aviso regional. Não usado como sinal forte de demanda.",N/A,INDISPONIVEL_NAO_CONCLUSIVO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kia Ora Bombinhas,Booking,https://www.booking.com/hotel/br/kia-ora-bombinhas.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.151,00","R$ 537,75",SIM,"não informado","Rodada 14A (Abril, semana, núcleo). Âncora: Quarto Duplo Deluxe com Vista Lateral do Mar (tarifa não-reembolsável mais barata das 2 exibidas). 'Temos só mais 1'.","R$ 430,20",COLETADO_COM_SUCESSO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Morada do Guaruça,Booking,https://www.booking.com/hotel/br/morada-do-guaruca.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 2.130,00","R$ 532,50",SIM,"não informado","Rodada 14A (Abril, semana, ampliada). Âncora: Apartamento de 1 Quarto. 'Temos só mais 6'.","R$ 426,00",COLETADO_COM_SUCESSO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),UP Hotel Boutique,Booking,https://www.booking.com/hotel/br/up-boutique.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 14A (Abril, semana, ampliada). Todas as 4 categorias indisponíveis. Aviso explícito: 'Oferta limitada em Bombinhas nas suas datas: 6 cama e café (b&bs) como este já estão indisponíveis no nosso site' — sinal direto de esgotamento regional, usado como sinal forte de demanda.",N/A,ESGOTADO_CONFIRMADO
2026-07-29,2027-04-19,2027-04-23,4,2,Pousada Arágua,base (Organic/Fuego/Metallo),Hotel/Pousada Atalaia do Mariscal,Booking,https://www.booking.com/hotel/br/pousada-atalaia-do-mariscal.pt-br.html?checkin=2027-04-19&checkout=2027-04-23&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 14A (Abril, semana, teto de mercado). Todas as 9 categorias indisponíveis, sem datas alternativas nem aviso regional. Referência apenas, não entra em média.",N/A,INDISPONIVEL_NAO_CONCLUSIVO
2026-07-29,2027-04-23,2027-04-25,2,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Boa Vida,Booking,https://www.booking.com/hotel/br/vila-boa-vida.pt-br.html?checkin=2027-04-23&checkout=2027-04-25&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 14B (Abril, fim de semana, núcleo). Todas as 5 categorias indisponíveis, sem datas alternativas nem aviso regional. Não usado como sinal forte de demanda.",N/A,DATAS_PODEM_NAO_ESTAR_ABERTAS
2026-07-29,2027-04-23,2027-04-25,2,2,Pousada Arágua,base (Organic/Fuego/Metallo),Vila Maciel,Booking,https://www.booking.com/hotel/br/villa-maciel-bombinhas.pt-br.html?checkin=2027-04-23&checkout=2027-04-25&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 551,00","R$ 275,50",SIM,"não informado","Rodada 14B (Abril, fim de semana, núcleo). Âncora: Apartamento Standard (tarifa não-reembolsável mais barata das 2 exibidas). 'Temos só mais 2'.","R$ 220,40",COLETADO_COM_SUCESSO
2026-07-29,2027-04-23,2027-04-25,2,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Kaloa Eco Village,Booking,https://www.booking.com/hotel/br/pousada-kaloa-eco-village.pt-br.html?checkin=2027-04-23&checkout=2027-04-25&group_adults=2&group_children=0&no_rooms=1,SIM,"R$ 989,00","R$ 494,50",SIM,"não informado","Rodada 14B (Abril, fim de semana, núcleo). Âncora: Suíte Standard. Sem aviso de escassez.","R$ 395,60",COLETADO_COM_SUCESSO
2026-07-29,2027-04-23,2027-04-25,2,2,Pousada Arágua,base (Organic/Fuego/Metallo),Pousada Riviera Bombinhas,Booking,https://www.booking.com/hotel/br/pousada-riviera-bombinhas.pt-br.html?checkin=2027-04-23&checkout=2027-04-25&group_adults=2&group_children=0&no_rooms=1,NAO,N/A,N/A,N/A,N/A,"Rodada 14B (Abril, fim de semana, núcleo). Todas as 3 categorias indisponíveis (diferente de 14A, onde estava disponível), sem datas alternativas nem aviso regional. Não usado como sinal forte de demanda.",N/A,INDISPONIVEL_NAO_CONCLUSIVO
